legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
29732,5,1,0.757221171133109,-0.215541264133325,0.036738370716723,-0.094739337272485,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.787300411886333
29735,4,0,-0.637965706679117,-0.262332616332388,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.689796089065733
29754,5,1,-0.650559619617471,0.038018562948532,-0.011197294513689,-0.172689823884396,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.651669571029291
29906,3,0,0.634050736701779,0.058894995733776,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.636780148272974
29909,5,1,-0.563223120068470,0.036835677949317,-0.001377057421265,-0.161450113511903,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.564426390373136
29918,4,0,-0.734130375326712,0.157442445974701,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.750823236036176
29924,5,1,0.806647518916571,-0.169445524652818,-0.002735031722380,-0.052111100730459,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.824252391928060
29935,4,0,-0.619875718781338,0.355058372541646,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.714361501374901
29936,2,0,-0.894353604283588,0.447360738671774,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
29940,3,0,0.760789480561980,0.033288962509954,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.761517425118268
39310,5,1,0.765008681661108,0.041379105536077,0.012554995282203,-0.093413446335845,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.766126956445100
40103,2,0,0.093910096948558,-0.585622530813343,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.593104421586210
40105,1,0,0.788421543319085,-0.615135326599239,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
40300,5,1,-0.285958881624688,-0.390943431479143,0.056909784350710,-0.250452683641320,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.484364788766411
40301,3,0,0.436534971796942,-0.473623380923168,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.644113257555571
40304,5,1,-0.466754281101517,-0.051934141306172,0.047066707031941,0.038745699473542,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.469634660092080
40305,5,1,-0.643944113306978,0.162737584857739,0.044286096986414,-0.108491453319558,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.664189387590648
40500,1,0,0.788421543319085,-0.615135326599239,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
40501,1,0,-0.359356839967118,0.191274519960225,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.407091243356041
40700,5,1,0.640894597224364,-0.026157670644151,0.072397224007578,-0.067465482660693,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.641428178742490
40701,5,1,0.509443809175654,0.016918720926285,-0.022022152590769,-0.368093184925893,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.509724668644928
40702,5,1,0.553085883275624,-0.431547958485020,0.049707875085288,0.050697061851157,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.701525220324519
40703,5,1,0.674700708101562,-0.276371005276630,0.055751171697538,0.130702254253051,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.729110401839368
40704,5,1,0.856144748424716,-0.047576661434540,-0.104525142859813,0.132446016843545,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.857465666349666
40705,5,1,-0.496652950264896,0.323361056619786,-0.054577374295804,0.084068843803445,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.592643675360743
40706,2,0,0.415456578059494,-0.526560958445535,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.670723945608016
40707,5,1,-0.744800967901160,-0.057200537581731,-0.099653524575028,-0.295831741554194,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.746994232431646
40900,3,0,0.551128303132098,-0.413660907558669,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.689099233024916
40901,1,0,0.893356301271754,-0.016608462872387,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.893510672606059
40902,5,1,-0.900056421284112,0.085440521736275,-0.003641877134021,-0.002289591502783,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.904102673510775
40903,1,0,0.915154014272759,-0.283670645983800,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.958110591337144
40904,5,1,0.846129098169480,-0.010342728898291,-0.082682397313127,-0.000699275303169,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.846192308408769
40905,3,0,-0.592657103999872,0.097564630941234,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.600634081727148
40906,5,1,0.669730906241886,-0.034853684512836,-0.031284895229318,-0.027728031357461,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.670637209003272
40907,3,0,0.483982739073714,-0.420273588525515,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.640990780692990
40908,5,1,0.926161383615037,0.119861512055416,0.042799993563607,0.086549928558780,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.933885266278428
40909,5,1,0.541266376298176,-0.200404032668851,0.028084607916308,0.154053686476467,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.577175074323984
40910,5,1,0.598833522261746,-0.008175033055409,-0.008995867968666,-0.103904189155797,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.598889320784622
40911,1,0,-0.496507659554771,0.195506978184788,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.533613000699480
40912,1,0,0.846396028867167,-0.397327185249026,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.935016112064399
40913,2,0,-0.061773517358230,0.121047365322382,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.135898609626065
40914,1,0,0.959747990411626,-0.280862590782121,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
