party,target,period,n,median_d1,q25,q75,replicate
PS,P3,24,18,-0.6433429709505629,-0.6761326063742539,-0.606091924103108,178
RD,P1,17,8,-0.7522063673801407,-0.7626248598996845,-0.7370598293920395,178
RD,P2,20,10,-0.7736144484188451,-0.7814837523978586,-0.7512764617989317,178
RD,P3,24,10,-0.7647115425407718,-0.7924605318032938,-0.7188118538023618,178
RN,P1,17,34,0.6684028076299133,0.6136103931305504,0.738153680384267,178
RN,P2,20,36,0.6375099090388496,0.5808666876309628,0.675908200970253,178
RN,P3,24,33,0.5862832023282695,0.49979186634484296,0.6541254826994999,178
UDI,P1,17,30,0.7124043603818933,0.6345196172684547,0.767142289150529,178
UDI,P2,20,31,0.674427678558977,0.5958630721046263,0.7696676918084047,178
UDI,P3,24,30,0.6664729725124438,0.5627787754801838,0.7877284456856377,178
COMUNES,P1,17,2,-0.8864173483531881,-0.8995672527152321,-0.873267443991144,179
COMUNES,P2,20,1,-0.9021399348653869,-0.9021399348653869,-0.9021399348653869,179
COMUNES,P3,24,1,-0.8880369719162003,-0.8880369719162003,-0.8880369719162003,179
DC,P1,17,15,-0.1631376500281057,-0.2857900892560884,-0.06904514990459454,179
DC,P2,20,14,-0.15993729946608276,-0.2247416158655432,0.013544349202726045,179
DC,P3,24,14,-0.1144410312298397,-0.1862238894108832,0.11210118254472695,179
EVOP,P1,17,6,0.7146262917788251,0.6171971185369778,0.7218206140087735,179
EVOP,P2,20,6,0.6473612924589482,0.6112502971200293,0.6941845113177633,179
EVOP,P3,24,6,0.6237855686052112,0.49140642403634927,0.6824244048726404,179
FRVS,P1,17,1,-0.7247449603264644,-0.7247449603264644,-0.7247449603264644,179
FRVS,P2,20,1,-0.6605990873382032,-0.6605990873382032,-0.6605990873382032,179
FRVS,P3,24,1,-0.5750712566871877,-0.5750712566871877,-0.5750712566871877,179
IND,P1,17,13,-0.6026337077779256,-0.817242952550757,-0.1735853994978587,179
IND,P2,20,11,-0.5630695501920473,-0.6514215554411619,-0.07665704484767488,179
IND,P3,24,11,-0.7223989378718739,-0.7929638403889385,0.04312779612050252,179
LIBERAL,P1,17,2,-0.6780730874216285,-0.6974247507667387,-0.6587214240765182,179
LIBERAL,P2,20,2,-0.6361532563170581,-0.6616062674945948,-0.6107002451395214,179
LIBERAL,P3,24,2,-0.5802601481776308,-0.6138482897984028,-0.546672006556859,179
PC,P1,17,8,-0.8385365134611517,-0.8552554867284836,-0.833677930196563,179
PC,P2,20,8,-0.8505376094651111,-0.8646557600761597,-0.8377731986454993,179
PC,P3,24,8,-0.8550786264538703,-0.882812638512052,-0.8380180619470079,179
PCS,P2,20,2,-0.8216261588411624,-0.8280897504715011,-0.8151625672108236,179
PCS,P3,24,1,-0.813278497477819,-0.813278497477819,-0.813278497477819,179
PEV,P1,17,1,-0.924553939159608,-0.924553939159608,-0.924553939159608,179
PEV,P2,20,1,-0.9256478035211242,-0.9256478035211242,-0.9256478035211242,179
PEV,P3,24,1,-0.9271062893364784,-0.9271062893364784,-0.9271062893364784,179
PH,P1,17,3,-0.9459019439968759,-0.9478938465109716,-0.9342358880602286,179
PH,P2,20,2,-0.9234264056361917,-0.9282588593117572,-0.9185939519606262,179
PH,P3,24,2,-0.9090137624041419,-0.9280668582715598,-0.889960666536724,179
PPD,P1,17,6,-0.6213571632177923,-0.6948916237613866,-0.5831715429981201,179
PPD,P2,20,7,-0.6004352204210744,-0.6821880168832191,-0.5666835440644467,179
PPD,P3,24,7,-0.683031069888198,-0.6969465418329359,-0.5925331360687986,179
PR,P1,17,6,-0.35646768782250626,-0.48091640514831746,-0.24573437218890076,179
PR,P2,20,6,-0.2991513166706683,-0.4740875326788374,-0.14275540283058208,179
PR,P3,24,6,-0.2074991027375555,-0.4802127551168602,-0.005450110352824049,179
PREP,P3,24,1,0.8235374535038645,0.8235374535038645,0.8235374535038645,179
PRI,P1,17,1,-0.7145264969673082,-0.7145264969673082,-0.7145264969673082,179
PRI,P2,20,1,-0.7007886988814099,-0.7007886988814099,-0.7007886988814099,179
PRI,P3,24,1,-0.6824716347668788,-0.6824716347668788,-0.6824716347668788,179
PRO,P2,20,1,-0.877006446060876,-0.877006446060876,-0.877006446060876,179
PRO,P3,24,1,-0.9006948014122247,-0.9006948014122247,-0.9006948014122247,179
PS,P1,17,18,-0.6510979213992747,-0.6739861546741175,-0.6212662277728171,179
PS,P2,20,18,-0.6386054950391633,-0.679209867588566,-0.6160841720370425,179
PS,P3,24,18,-0.6269711612544997,-0.6744193841076028,-0.5982998041935746,179
RD,P1,17,8,-0.7588170233505512,-0.7774369951156922,-0.7419681124276711,179
RD,P2,20,10,-0.7739567164255969,-0.7879929127135952,-0.7504950869733452,179
RD,P3,24,10,-0.7709575460532436,-0.797400017102958,-0.7342945490344571,179
RN,P1,17,34,0.6887395602860161,0.6154496568578349,0.7537726953696591,179
RN,P2,20,36,0.6620536597514757,0.6210656052518606,0.7144624982368338,179
RN,P3,24,33,0.6111797042783461,0.5058589084372569,0.671662754238605,179
UDI,P1,17,30,0.7301402722811241,0.6502895376713357,0.7855662877451746,179
UDI,P2,20,31,0.6848380283306597,0.6423814931589065,0.8159203553449681,179
UDI,P3,24,30,0.6956798921114247,0.5539149666852977,0.8566877788286448,179
COMUNES,P1,17,2,-0.8986084856014425,-0.9135813312074758,-0.8836356399954092,180
COMUNES,P2,20,1,-0.8711218032926848,-0.8711218032926848,-0.8711218032926848,180
COMUNES,P3,24,1,-0.7945453052649186,-0.7945453052649186,-0.7945453052649186,180
DC,P1,17,15,-0.18917685908856752,-0.3131371818421133,-0.11727922640851572,180
DC,P2,20,14,-0.16350840090228547,-0.27493565187138375,-0.031882151912427596,180
DC,P3,24,14,-0.15039962056319228,-0.21491414929227365,0.07265161777281508,180
EVOP,P1,17,6,0.6819630151223047,0.6293521827142086,0.7247137925911915,180
EVOP,P2,20,6,0.6942911382990296,0.6222800482316949,0.7410467949497003,180
EVOP,P3,24,6,0.7039377955790338,0.5870196224139623,0.7253886645326488,180
FRVS,P1,17,1,-0.7304289932252965,-0.7304289932252965,-0.7304289932252965,180
FRVS,P2,20,1,-0.6810574079655756,-0.6810574079655756,-0.6810574079655756,180
FRVS,P3,24,1,-0.6152286276192812,-0.6152286276192812,-0.6152286276192812,180
IND,P1,17,13,-0.5915170293932802,-0.8384299290788298,-0.20309860126664275,180
IND,P2,20,11,-0.5520063095925268,-0.677374750763271,-0.11819334272143575,180
IND,P3,24,11,-0.6537624283565844,-0.7955735073839889,-0.019914007894871445,180
LIBERAL,P1,17,2,-0.6991206396777186,-0.7071951913103678,-0.6910460880450695,180
LIBERAL,P2,20,2,-0.6329150659873225,-0.6515279719805229,-0.6143021599941221,180
LIBERAL,P3,24,2,-0.5446409677334614,-0.5773050128740631,-0.5119769225928597,180
PC,P1,17,8,-0.8440412149717831,-0.8826964383735961,-0.8374949913852887,180
PC,P2,20,8,-0.8564181791219061,-0.862631842313039,-0.8434551381555275,180
PC,P3,24,8,-0.8659021314584261,-0.8767525695928351,-0.8500066176854552,180
PCS,P2,20,2,-0.8136908306219359,-0.8239194177465063,-0.8034622434973654,180
PCS,P3,24,1,-0.7329719594314152,-0.7329719594314152,-0.7329719594314152,180
PEV,P1,17,1,-0.9372756054399664,-0.9372756054399664,-0.9372756054399664,180
PEV,P2,20,1,-0.909058803434791,-0.909058803434791,-0.909058803434791,180
PEV,P3,24,1,-0.8714364007612234,-0.8714364007612234,-0.8714364007612234,180
PH,P1,17,3,-0.9529231964655195,-0.955654956422436,-0.9299137589359775,180
PH,P2,20,2,-0.911196977325497,-0.9154468831191436,-0.9069470715318504,180
PH,P3,24,2,-0.8862412685115233,-0.9114973403830599,-0.8609851966399866,180
PPD,P1,17,6,-0.6197037778202967,-0.7094483886637377,-0.5936593705447963,180
PPD,P2,20,7,-0.5913214679279903,-0.6875225980608264,-0.5786002696795771,180
PPD,P3,24,7,-0.639096994730894,-0.7059494023589273,-0.596308573466302,180
PR,P1,17,6,-0.3613043100120253,-0.48307196752492276,-0.24598315574245916,180
PR,P2,20,6,-0.3068017116022582,-0.4830978832128267,-0.1427549732112042,180
PR,P3,24,6,-0.2284013552840514,-0.44719663791055875,-0.004401827900880312,180
PREP,P3,24,1,0.905395796487894,0.905395796487894,0.905395796487894,180
PRI,P1,17,1,-0.7165063227358216,-0.7165063227358216,-0.7165063227358216,180
PRI,P2,20,1,-0.7000067409446105,-0.7000067409446105,-0.7000067409446105,180
PRI,P3,24,1,-0.6780072985563285,-0.6780072985563285,-0.6780072985563285,180
PRO,P2,20,1,-0.866177221247591,-0.866177221247591,-0.866177221247591,180
PRO,P3,24,1,-0.8781738748220096,-0.8781738748220096,-0.8781738748220096,180
PS,P1,17,18,-0.6671867873669144,-0.6917410658085116,-0.6413288609421478,180
PS,P2,20,18,-0.651888251105033,-0.6801038101860476,-0.6267086379865991,180
PS,P3,24,18,-0.6417675077354177,-0.6642410629520421,-0.5988241676045712,180
RD,P1,17,8,-0.7678359712256828,-0.7808937726081668,-0.7448885481750703,180
RD,P2,20,10,-0.754142007852468,-0.7802272479015957,-0.7374682218114059,180
RD,P3,24,10,-0.7500938567811068,-0.7949399912680957,-0.7077473991111183,180
RN,P1,17,34,0.6809386527648896,0.6061274584244927,0.7228004663369969,180
RN,P2,20,36,0.66167324695536,0.6079491431603297,0.7075343532753978,180
RN,P3,24,33,0.6289187408034823,0.5554010467438323,0.6545538330835139,180
UDI,P1,17,30,0.6884334200570474,0.6299199057255334,0.7802441576737473,180
UDI,P2,20,31,0.658409310029834,0.6135905713120742,0.7944411692210189,180
UDI,P3,24,30,0.7013510940059271,0.5600545945573214,0.8174696898758639,180
COMUNES,P1,17,2,-0.8853592544125257,-0.8881142591951906,-0.882604249629861,181
COMUNES,P2,20,1,-0.8895614978708889,-0.8895614978708889,-0.8895614978708889,181
COMUNES,P3,24,1,-0.8878178097282674,-0.8878178097282674,-0.8878178097282674,181
DC,P1,17,15,-0.1871629719002281,-0.3036147128221448,-0.08565303862424758,181
DC,P2,20,14,-0.18318844712036614,-0.26239532666340804,0.003039928056859655,181
DC,P3,24,14,-0.1654607086307886,-0.23430614560778612,0.06583717254643845,181
EVOP,P1,17,6,0.6786541810437239,0.6079464138654885,0.7306364519289554,181
EVOP,P2,20,6,0.6462985976844777,0.5817083845804791,0.6987315659716655,181
EVOP,P3,24,6,0.6017917603455236,0.5467243455338008,0.6528523911688573,181
FRVS,P1,17,1,-0.7318451552969486,-0.7318451552969486,-0.7318451552969486,181
FRVS,P2,20,1,-0.6975485448148345,-0.6975485448148345,-0.6975485448148345,181
FRVS,P3,24,1,-0.6518197308386825,-0.6518197308386825,-0.6518197308386825,181
IND,P1,17,13,-0.5988622375596517,-0.8510519787631822,-0.18717350266563115,181
IND,P2,20,11,-0.5692231087846301,-0.6632431579720557,-0.11915373291850852,181
IND,P3,24,11,-0.7213212976058849,-0.7972129288331067,-0.043798858107721717,181
LIBERAL,P1,17,2,-0.6922314351409886,-0.7097209221579799,-0.6747419481239972,181
LIBERAL,P2,20,2,-0.6372683867306856,-0.6616225934099427,-0.6129141800514286,181
LIBERAL,P3,24,2,-0.5639843221836147,-0.5974914884125592,-0.5304771559546702,181
PC,P1,17,8,-0.8619491138552796,-0.8740070455784905,-0.8588117353679298,181
PC,P2,20,8,-0.8756172028337634,-0.8801295493944787,-0.8697874910453678,181
PC,P3,24,8,-0.8900323874695542,-0.8964875483614932,-0.8794896040892137,181
PCS,P2,20,2,-0.8680681242323838,-0.8744877278389637,-0.8616485206258038,181
PCS,P3,24,1,-0.8556972986714811,-0.8556972986714811,-0.8556972986714811,181
PEV,P1,17,1,-0.9382642525193416,-0.9382642525193416,-0.9382642525193416,181
PEV,P2,20,1,-0.9261256777511074,-0.9261256777511074,-0.9261256777511074,181
PEV,P3,24,1,-0.9099409113934604,-0.9099409113934604,-0.9099409113934604,181
PH,P1,17,3,-0.9386030649395773,-0.9546479969347337,-0.9333451498552147,181
PH,P2,20,2,-0.9556520457971608,-0.9743319283253606,-0.9369721632689609,181
PH,P3,24,2,-0.9853945737197555,-1.0254756895626465,-0.9453134578768645,181
PPD,P1,17,6,-0.6152447227822455,-0.7048291153014976,-0.5827837221850767,181
PPD,P2,20,7,-0.6245555724240367,-0.6858672593138346,-0.5961656345605519,181
PPD,P3,24,7,-0.660081144797822,-0.6995457516499313,-0.6453043010810147,181
PR,P1,17,6,-0.3731004753997933,-0.49057581400817346,-0.24800069242744494,181
PR,P2,20,6,-0.32335596554908697,-0.4825350090720484,-0.14877055114886578,181
PR,P3,24,6,-0.24225531087465962,-0.4781716787142566,-0.016463696110760234,181
PREP,P3,24,1,0.830751273165768,0.830751273165768,0.830751273165768,181
PRI,P1,17,1,-0.7233724260975689,-0.7233724260975689,-0.7233724260975689,181
PRI,P2,20,1,-0.7014753413020041,-0.7014753413020041,-0.7014753413020041,181
PRI,P3,24,1,-0.6722792282412521,-0.6722792282412521,-0.6722792282412521,181
PRO,P2,20,1,-0.840003559389857,-0.840003559389857,-0.840003559389857,181
PRO,P3,24,1,-0.8468728191794196,-0.8468728191794196,-0.8468728191794196,181
PS,P1,17,18,-0.6608513598421475,-0.7001812370215159,-0.6282349970573827,181
PS,P2,20,18,-0.6594222222882159,-0.6938946120403361,-0.6303744662371332,181
PS,P3,24,18,-0.6544939546491073,-0.6897435418902194,-0.6326072732863091,181
RD,P1,17,8,-0.7716122544242059,-0.7865785063813222,-0.7525987171498265,181
RD,P2,20,10,-0.7833989676405668,-0.8203617991716751,-0.7702632852277733,181
RD,P3,24,10,-0.8144891645218066,-0.837404838306414,-0.7828233630002301,181
RN,P1,17,34,0.6697292747647614,0.6112196984320059,0.7233879448540599,181
RN,P2,20,36,0.6220926940556712,0.5788750583575133,0.7129422156392661,181
RN,P3,24,33,0.5683670918865634,0.48288384380243143,0.6804484983093934,181
UDI,P1,17,30,0.7048255345196961,0.6170602138509655,0.7684468924010412,181
UDI,P2,20,31,0.6673879810755766,0.6048829920982145,0.7912380985046297,181
UDI,P3,24,30,0.6666832115275617,0.5332739635039365,0.8516569896062488,181
COMUNES,P1,17,2,-0.8867682896788114,-0.8969384129529852,-0.8765981664046376,182
COMUNES,P2,20,1,-0.8857008657627389,-0.8857008657627389,-0.8857008657627389,182
COMUNES,P3,24,1,-0.8571573051435107,-0.8571573051435107,-0.8571573051435107,182
DC,P1,17,15,-0.20334272869869896,-0.3028996568912595,-0.08577488262035915,182
DC,P2,20,14,-0.16981329461535166,-0.26120152628277743,-0.00308612425871386,182
DC,P3,24,14,-0.12746622177428588,-0.19914561570885816,0.10839847767588678,182
EVOP,P1,17,6,0.6647537602294877,0.5813033213815082,0.7250246388020753,182
EVOP,P2,20,6,0.6757386676179182,0.5865014897921719,0.7249095637226931,182
EVOP,P3,24,6,0.7018213300980685,0.5499660681290816,0.7430344224414245,182
FRVS,P1,17,1,-0.7427708692297128,-0.7427708692297128,-0.7427708692297128,182
FRVS,P2,20,1,-0.6731999272018082,-0.6731999272018082,-0.6731999272018082,182
FRVS,P3,24,1,-0.5804386711646022,-0.5804386711646022,-0.5804386711646022,182
IND,P1,17,13,-0.5954000824498165,-0.8318280020411137,-0.1764611583070544,182
IND,P2,20,11,-0.5489048875531666,-0.6334175793864225,-0.10391934185599219,182
IND,P3,24,11,-0.6444495701679086,-0.7389965495543754,-0.008108735862038807,182
LIBERAL,P1,17,2,-0.7064613095652452,-0.7148190329587727,-0.6981035861717177,182
LIBERAL,P2,20,2,-0.6481753831312251,-0.6693935657993707,-0.6269572004630797,182
LIBERAL,P3,24,2,-0.570460814552531,-0.6088262762535006,-0.5320953528515613,182
PC,P1,17,8,-0.8403591796587889,-0.852686981374188,-0.8353732516226393,182
PC,P2,20,8,-0.8505316948646057,-0.8754126787267336,-0.8348176801188363,182
PC,P3,24,8,-0.8514163291392546,-0.8820706532620204,-0.8338724241501918,182
PCS,P2,20,2,-0.8173009628031221,-0.8216367343394808,-0.8129651912667635,182
PCS,P3,24,1,-0.7776979766494583,-0.7776979766494583,-0.7776979766494583,182
PEV,P1,17,1,-0.9280789208958694,-0.9280789208958694,-0.9280789208958694,182
PEV,P2,20,1,-0.9244648847598663,-0.9244648847598663,-0.9244648847598663,182
PEV,P3,24,1,-0.919646169911862,-0.919646169911862,-0.919646169911862,182
PH,P1,17,3,-0.93578750350781,-0.9575653737894818,-0.9290398152139767,182
PH,P2,20,2,-0.9108971673569193,-0.9167964495452454,-0.904997885168593,182
PH,P3,24,2,-0.8867069702141759,-0.9049704208494929,-0.8684435195788589,182
PPD,P1,17,6,-0.6196605492286208,-0.6936534710147034,-0.6055750739958099,182
PPD,P2,20,7,-0.5943660793383714,-0.674132648876624,-0.5799176404978093,182
PPD,P3,24,7,-0.6388090932646555,-0.675443082345828,-0.5856068066172662,182
PR,P1,17,6,-0.37112045608823646,-0.4822459122390193,-0.2562687044186966,182
PR,P2,20,6,-0.307556188649797,-0.4738982268003715,-0.15613528799894627,182
PR,P3,24,6,-0.22263688055832928,-0.4586638678386233,-0.022624066105946507,182
PREP,P3,24,1,0.9823288427148195,0.9823288427148195,0.9823288427148195,182
PRI,P1,17,1,-0.7238968847195462,-0.7238968847195462,-0.7238968847195462,182
PRI,P2,20,1,-0.7011071808251463,-0.7011071808251463,-0.7011071808251463,182
PRI,P3,24,1,-0.6707209089659467,-0.6707209089659467,-0.6707209089659467,182
PRO,P2,20,1,-0.8384670506619635,-0.8384670506619635,-0.8384670506619635,182
PRO,P3,24,1,-0.8373873712623839,-0.8373873712623839,-0.8373873712623839,182
PS,P1,17,18,-0.6316203284905371,-0.6867924796365616,-0.613873892237112,182
PS,P2,20,18,-0.6378775538270491,-0.6840532473194101,-0.6106072088621437,182
PS,P3,24,18,-0.6336654121906513,-0.6654635038192775,-0.6045717043700154,182
RD,P1,17,8,-0.7763041292756692,-0.7888509056621343,-0.7465556433218492,182
RD,P2,20,10,-0.7656200954870667,-0.7796038105612549,-0.7425565275024517,182
RD,P3,24,10,-0.7338888925137759,-0.7749821774159487,-0.7245774663643761,182
RN,P1,17,34,0.6558944887120253,0.6027293707936863,0.7311956266040294,182
RN,P2,20,36,0.6510697078600874,0.5842604136868159,0.6930284020449509,182
RN,P3,24,33,0.610387012112534,0.5366144407060026,0.6900789401747217,182
UDI,P1,17,30,0.7065083463593219,0.6348204717652374,0.7697716005226121,182
UDI,P2,20,31,0.7099051302871223,0.6100991921752821,0.7911644799197157,182
UDI,P3,24,30,0.7227981344900539,0.5489684472842962,0.820272480885201,182
COMUNES,P1,17,2,-0.9015820663861132,-0.9233332965074746,-0.8798308362647516,183
COMUNES,P2,20,1,-0.9079327857097766,-0.9079327857097766,-0.9079327857097766,183
COMUNES,P3,24,1,-0.8583971311510313,-0.8583971311510313,-0.8583971311510313,183
DC,P1,17,15,-0.16499795300665834,-0.3018925001554957,-0.08563786489419686,183
DC,P2,20,14,-0.16964443884637853,-0.24769845314035677,0.01274559261977876,183
DC,P3,24,14,-0.13367940134485237,-0.2257201985281176,0.12064797295043683,183
EVOP,P1,17,6,0.6834001626575685,0.641162386434348,0.6856364427069823,183
EVOP,P2,20,6,0.6538615968157204,0.621420778693885,0.6992112468666387,183
EVOP,P3,24,6,0.638373704232231,0.557414099409125,0.6834880162468752,183
FRVS,P1,17,1,-0.7340765283482147,-0.7340765283482147,-0.7340765283482147,183
FRVS,P2,20,1,-0.6788856471936121,-0.6788856471936121,-0.6788856471936121,183
FRVS,P3,24,1,-0.6052978056541418,-0.6052978056541418,-0.6052978056541418,183
IND,P1,17,13,-0.6001457578938559,-0.8180426813692718,-0.16685637556011837,183
IND,P2,20,11,-0.5511755557600033,-0.6422191694220925,-0.1008751761798379,183
IND,P3,24,11,-0.6852718051984857,-0.7425911028955687,-0.014420193939975616,183
LIBERAL,P1,17,2,-0.6911351604902591,-0.7099063109164815,-0.6723640100640368,183
LIBERAL,P2,20,2,-0.6298696879031835,-0.6556190760173846,-0.6041202997889825,183
LIBERAL,P3,24,2,-0.5481823911204158,-0.5832360961519221,-0.5131286860889094,183
PC,P1,17,8,-0.8385459969532867,-0.8464267309208731,-0.8255065072098005,183
PC,P2,20,8,-0.8397060814145801,-0.8437710194291839,-0.8361425706175643,183
PC,P3,24,8,-0.8469371721075041,-0.8723074607954493,-0.8390178508468102,183
PCS,P2,20,2,-0.8247632461058684,-0.836653496800743,-0.8128729954109938,183
PCS,P3,24,1,-0.842354560111494,-0.842354560111494,-0.842354560111494,183
PEV,P1,17,1,-0.9384731678199107,-0.9384731678199107,-0.9384731678199107,183
PEV,P2,20,1,-0.9311175703336501,-0.9311175703336501,-0.9311175703336501,183
PEV,P3,24,1,-0.9213101070186349,-0.9213101070186349,-0.9213101070186349,183
PH,P1,17,3,-0.9332957357104384,-0.9499861270549484,-0.925074307163604,183
PH,P2,20,2,-0.9187819406521169,-0.9268675687685305,-0.9106963125357034,183
PH,P3,24,2,-0.9103921186368011,-0.9237776318772095,-0.8970066053963927,183
PPD,P1,17,6,-0.6152118071409721,-0.6870200506815707,-0.5878596497790032,183
PPD,P2,20,7,-0.6137281190968176,-0.6671812060307122,-0.5766056967216135,183
PPD,P3,24,7,-0.6477841185221239,-0.6857791547750582,-0.6285551618257481,183
PR,P1,17,6,-0.362959685374181,-0.4820757690023051,-0.23898163242125772,183
PR,P2,20,6,-0.30510770532633347,-0.4802979825241696,-0.12864410792604056,183
PR,P3,24,6,-0.2177564569727307,-0.4873925965602709,0.01847259140091506,183
PREP,P3,24,1,0.8989831199819195,0.8989831199819195,0.8989831199819195,183
PRI,P1,17,1,-0.7189272274846009,-0.7189272274846009,-0.7189272274846009,183
PRI,P2,20,1,-0.6952103020971028,-0.6952103020971028,-0.6952103020971028,183
PRI,P3,24,1,-0.6635877349137721,-0.6635877349137721,-0.6635877349137721,183
PRO,P2,20,1,-0.8427999792304477,-0.8427999792304477,-0.8427999792304477,183
PRO,P3,24,1,-0.8960658402411792,-0.8960658402411792,-0.8960658402411792,183
PS,P1,17,18,-0.6290536298365402,-0.6861548341986567,-0.6039456339515044,183
PS,P2,20,18,-0.6327863789441485,-0.678706317232298,-0.5937227526454493,183
PS,P3,24,18,-0.6191327707500701,-0.6734850866901541,-0.5775321323627695,183
RD,P1,17,8,-0.7559714877899988,-0.7650791043779126,-0.7444547916315973,183
RD,P2,20,10,-0.7534240636761214,-0.7755208930334805,-0.7340954630344947,183
RD,P3,24,10,-0.7524835160693863,-0.781947431350625,-0.7143124686535797,183
RN,P1,17,34,0.6886607052671783,0.6273918977439328,0.7310864884449856,183
RN,P2,20,36,0.6579880132347038,0.5985400063127586,0.7002178787536726,183
RN,P3,24,33,0.5957373816395609,0.5308874409563182,0.6772847050169536,183
UDI,P1,17,30,0.7347424360112493,0.6514874316444847,0.7884413402715027,183
UDI,P2,20,31,0.693612513952503,0.6202508046739059,0.8025857055552703,183
UDI,P3,24,30,0.6966214326521656,0.5772477622899475,0.8102508259498041,183
COMUNES,P1,17,2,-0.8796742096927128,-0.886703136096365,-0.8726452832890605,184
COMUNES,P2,20,1,-0.8860387354518588,-0.8860387354518588,-0.8860387354518588,184
COMUNES,P3,24,1,-0.8757809660543137,-0.8757809660543137,-0.8757809660543137,184
DC,P1,17,15,-0.16353195908672424,-0.29753405875551164,-0.09360991111582032,184
DC,P2,20,14,-0.1557855587413613,-0.2529220029831623,-0.002887153479632157,184
DC,P3,24,14,-0.11435212950135265,-0.2217341774080919,0.1026991596472549,184
EVOP,P1,17,6,0.6885229342686411,0.6094195721119566,0.7447018694709795,184
EVOP,P2,20,6,0.6879527882381195,0.6133375262404315,0.7376382010435376,184
EVOP,P3,24,6,0.7030485191030299,0.5798552845238152,0.7311324088538321,184
FRVS,P1,17,1,-0.7609882061485957,-0.7609882061485957,-0.7609882061485957,184
FRVS,P2,20,1,-0.7163809515032991,-0.7163809515032991,-0.7163809515032991,184
FRVS,P3,24,1,-0.6569046119762367,-0.6569046119762367,-0.6569046119762367,184
IND,P1,17,13,-0.588359237567562,-0.8427295664407857,-0.18622880552462068,184
IND,P2,20,11,-0.5458514072313052,-0.6637476137102118,-0.07887043528185093,184
IND,P3,24,11,-0.7042096210832057,-0.7698144135841615,0.04057544578423139,184
LIBERAL,P1,17,2,-0.7138446183204878,-0.7297892187079726,-0.697900017933003,184
LIBERAL,P2,20,2,-0.66477742016454,-0.686364433941403,-0.6431904063876771,184
LIBERAL,P3,24,2,-0.5993544892899427,-0.6284647209193104,-0.5702442576605752,184
PC,P1,17,8,-0.8402269571070871,-0.8504133840827833,-0.8352780916177762,184
PC,P2,20,8,-0.8523529213842937,-0.8565823415138917,-0.8449179766108891,184
PC,P3,24,8,-0.8583052351435883,-0.902038250426498,-0.8455507893478935,184
PCS,P2,20,2,-0.8198276332002973,-0.8276618465194798,-0.8119934198811147,184
PCS,P3,24,1,-0.8171536721496688,-0.8171536721496688,-0.8171536721496688,184
PEV,P1,17,1,-0.9322778428257248,-0.9322778428257248,-0.9322778428257248,184
PEV,P2,20,1,-0.9221152668325763,-0.9221152668325763,-0.9221152668325763,184
PEV,P3,24,1,-0.9085651655083793,-0.9085651655083793,-0.9085651655083793,184
PH,P1,17,3,-0.9393695504035976,-0.9483315781529136,-0.923942714771341,184
PH,P2,20,2,-0.9312704583700007,-0.9401749013109261,-0.9223660154290753,184
PH,P3,24,2,-0.9410407831682142,-0.951533259608869,-0.9305483067275592,184
PPD,P1,17,6,-0.6117592186860074,-0.6982950528844148,-0.5939991410862693,184
PPD,P2,20,7,-0.6068671842885814,-0.6778553139149675,-0.5780439087345033,184
PPD,P3,24,7,-0.6371456019340187,-0.74748249010149,-0.6025810071212949,184
PR,P1,17,6,-0.3599470549843222,-0.4891997044336155,-0.24497576840876925,184
PR,P2,20,6,-0.294050307326988,-0.48450479604733143,-0.13821310980448928,184
PR,P3,24,6,-0.20621204530172166,-0.4782449181989537,0.004161169852396573,184
PREP,P3,24,1,0.9269289992232688,0.9269289992232688,0.9269289992232688,184
PRI,P1,17,1,-0.7362649168935469,-0.7362649168935469,-0.7362649168935469,184
PRI,P2,20,1,-0.7336020400691209,-0.7336020400691209,-0.7336020400691209,184
PRI,P3,24,1,-0.7300515376365518,-0.7300515376365518,-0.7300515376365518,184
PRO,P2,20,1,-0.8687220276635078,-0.8687220276635078,-0.8687220276635078,184
PRO,P3,24,1,-0.9033786426271372,-0.9033786426271372,-0.9033786426271372,184
PS,P1,17,18,-0.6559424204583435,-0.6911366592182818,-0.6194341553275917,184
PS,P2,20,18,-0.6609043969904571,-0.6993526650731308,-0.6176574181992239,184
PS,P3,24,18,-0.6620773176274327,-0.6979374292317284,-0.6135525553949344,184
RD,P1,17,8,-0.7536680804391638,-0.7830946781442638,-0.7438964258024446,184
RD,P2,20,10,-0.7641003154981942,-0.7963536025953577,-0.7489124432069338,184
RD,P3,24,10,-0.7713245569242828,-0.8039047350693322,-0.758664794928596,184
RN,P1,17,34,0.6781871649860383,0.6338063997006422,0.7425929559097397,184
RN,P2,20,36,0.6544561083852247,0.6166823698532162,0.7245621054513447,184
RN,P3,24,33,0.6121057500526997,0.5435465959434086,0.7011892394185049,184
UDI,P1,17,30,0.7246730156259078,0.641239336675614,0.7749616073606032,184
UDI,P2,20,31,0.7302032379148986,0.6432016512807541,0.8012829204642176,184
UDI,P3,24,30,0.7264572613222144,0.6268061669062236,0.8442264676721772,184
COMUNES,P1,17,2,-0.8878112166778804,-0.903622093308501,-0.87200034004726,185
COMUNES,P2,20,1,-0.884218111691876,-0.884218111691876,-0.884218111691876,185
COMUNES,P3,24,1,-0.837264967362215,-0.837264967362215,-0.837264967362215,185
DC,P1,17,15,-0.16022067363467873,-0.29398950138807556,-0.0755005121845508,185
