 ,1433,1438,1448,1449,1450,1451,1452,1454,1457,1458,1459,1460,1462,1463,1464,1468,1469,1470,1472,1478,1479,1480,1481,1482,1483,1484,1488,1489,1497,1498,1499,1504,1505,1506,1511,1514,1518,1519,1528,1529,1534,1546,1547,1548,1549,1553,1565,1566,1568,1569,1570,1571,1577,1578,1581,1582,1583,1584,1585,1586,1590,1591,1592,1599,1601,1607,1608,1612,1613,1614,1615,1616,1617,1618,1620,1621,1622,1625,1626,1629,1630,1631,1632,1633,1636,1637,1638,1639,1650,1653,1654,1655,1659,1664,1665,1671,1672,1673,1680,1683,1684,1685,1686
885,1,1,1,1,1,1,1,1,9,9,1,1,9,9,9,1,1,1,1,1,9,9,1,1,9,1,1,9,1,1,1,1,1,1,6,1,1,1,1,1,1,9,1,9,1,1,1,1,1,1,1,1,1,6,1,9,1,1,1,1,1,1,1,6,1,1,1,1,1,9,9,1,1,1,6,1,1,9,9,1,1,1,1,6,1,1,1,1,1,9,9,9,9,9,1,1,1,1,9,9,9,9,9
886,1,1,1,9,1,9,9,9,1,6,1,1,1,1,1,9,9,9,9,1,1,1,1,9,9,1,1,1,1,9,1,9,9,9,9,9,9,9,9,9,1,1,1,1,1,9,1,1,1,1,1,1,1,9,1,1,9,9,9,9,9,1,1,9,9,9,9,1,1,1,1,9,9,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,9,1,6,6,9,9,9,1,1,1,1,9,9,9,9
887,9,9,9,9,9,9,9,9,1,6,9,1,9,6,1,1,1,1,1,9,9,9,9,1,1,1,9,9,9,1,1,9,9,1,9,9,1,9,9,9,9,1,6,1,1,9,1,6,6,6,6,6,1,6,1,1,9,9,9,9,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,1,1,9,1,1,6,9,6,6,1,1,1,9,6,9,9,9,1,1,1,9,9,9,9,9,9,9,9
888,1,1,1,1,1,1,1,9,1,6,1,1,1,1,1,1,1,1,9,1,9,9,9,9,1,1,1,9,1,1,1,1,1,1,6,9,9,1,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,6,1,1,9,1,1,1,1,1,6,1,1,1,1,1,1,6,6,1,9,9,1,1,1,1,1,1,1,1
889,9,9,1,9,9,9,1,1,9,9,9,1,1,9,9,1,1,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,6,9,1,1,1,1,6,6,6,1,1,1,1,6,6,6,9,9,1,6,1,1,9,1,1,1,9,1,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,6,6,9,9,9,9,1,1,6,6,9,9,9,1,1,1,1,1,9,9,9
890,9,1,9,9,9,9,9,9,1,6,9,9,9,9,9,1,1,1,6,1,1,1,1,9,9,1,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,9,1,9,9,1,1,1,9,1,1,1,1,1,1,1,1,1,1,6,1,1,9,9,1,1,1,1,6,9,9,9,1,6,1,9,9,9,9,9,1,1,1,1,1,9,9,6
891,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
892,1,1,9,9,1,1,1,1,1,6,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,1,9,1,1,9,9,1,1,1,1,9,6,1,1,1,1,1,9,9,1,1,1,1,1,1,1,9,1,1,1,1,6,1,1,9,1,6,1,6,6,9,9,9,1,1,1,9,9,9,9,9
893,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
894,1,1,9,1,1,1,1,1,1,6,1,1,9,9,9,1,1,1,1,9,1,9,1,1,1,1,9,9,1,1,1,1,1,1,9,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,9,9,9,1,1,6,1,9,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,9,1,6,1,9,9,1,9,9,1,1,1,9,1,1,1,1
895,1,9,1,6,6,1,1,1,9,9,6,1,1,6,1,1,1,1,1,9,1,1,1,1,1,1,1,6,9,9,9,1,1,1,9,9,9,9,1,1,9,1,6,1,1,1,1,6,6,6,6,6,1,6,9,9,9,1,1,1,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,6,9,6,6,1,1,1,9,6,1,6,6,9,9,9,1,1,1,1,9,9,9,9
896,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
897,1,9,1,1,1,1,1,1,9,9,1,1,9,1,1,9,9,9,9,9,9,9,9,9,9,1,9,9,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,6,1,1,1,1,6,9,1,1,1,1,1
898,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
899,1,9,1,1,1,1,1,1,9,9,1,1,9,1,1,1,1,1,6,1,1,1,1,1,1,1,1,9,1,1,1,9,9,9,9,9,9,9,1,1,9,6,1,1,1,1,1,1,1,1,1,1,1,6,1,1,9,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,6,9,1,1,1,1,1,1,1,1,1,1
900,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
901,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
902,1,9,1,1,1,1,1,1,1,9,1,9,9,9,9,1,1,1,9,9,9,9,9,9,1,9,9,9,1,1,9,9,9,9,9,9,9,9,1,1,9,1,1,1,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,6,1,1,1,1,6,1,6,6,1,9,9,1,1,9,1,1,1,1,1
903,1,1,1,1,1,9,9,9,1,6,1,1,9,9,9,9,9,9,9,1,9,9,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,6,1,1,1,1,6,1,9,9,9,9,9,1,1,1,1,1,1,1,6
904,1,1,1,9,1,9,9,9,1,6,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,9,9,9,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,9,1,1,6,1,9,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,9,9,9,1,9,9,1,1,1,9,9,9,9,9
905,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
906,9,9,1,6,6,9,9,9,1,6,6,1,1,6,1,1,1,1,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,6,9,1,1,1,1,9,1,1,1,1,9,1,6,6,6,6,6,1,6,9,9,9,9,9,9,9,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,6,6,1,1,9,1,6,1,6,6,1,1,1,1,1,1,1,1,9,9,9
907,1,9,9,9,9,1,1,1,9,9,6,1,9,6,1,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,1,1,1,9,9,1,1,1,1,9,9,9,9,9,9,1,6,6,6,6,6,1,6,9,9,9,1,1,1,9,9,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,9,9,9,9,9,9,1,1,1,1,1,9,9,9,9
908,9,9,9,9,9,1,1,1,1,6,9,1,1,6,1,1,1,1,1,9,9,9,9,9,1,1,1,9,1,1,1,1,1,1,6,1,1,1,1,1,9,1,9,1,1,1,1,6,6,6,6,6,1,9,1,1,1,1,1,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,9,1,1,9,1,1,6,9,6,6,1,1,1,1,6,9,9,9,1,1,1,1,1,1,1,1,9,9,9
909,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
910,1,9,1,9,1,1,1,1,9,9,9,9,1,1,1,1,1,1,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,9,9,9,9,9,9,9,1,9,1,9,1,9,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,6,1,9,9,1,1,1,1,1,1,1,6,1,1,9,9,1,1,1,1,6,1,1,1,1,1,1,6,6,9,1,1,1,1,1,1,1,1,1,6
911,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
912,1,9,9,9,9,9,9,1,1,6,9,1,9,9,9,6,1,1,1,9,9,9,9,9,1,1,9,9,1,1,1,1,1,1,6,9,1,1,9,9,1,1,9,1,1,9,1,6,6,6,6,6,1,6,9,9,1,1,9,9,1,1,1,9,1,9,9,1,1,1,1,9,1,1,6,1,1,1,1,1,6,1,6,6,9,9,9,9,6,9,9,9,9,9,9,1,1,9,1,1,1,1,1
913,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
914,1,1,1,1,1,1,1,1,9,6,1,1,9,9,9,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,6,1,9,1,9,9,9,6,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,9,9,9,1,1,1,6,1,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,6,9,1,1,1,1,9,9,9,1,9,1,1,1,1,1,1,1,1,1
915,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
916,1,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,9,9,1,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,6,1,1,1,1,9,1,9,1,1,1,1
917,1,1,1,1,1,1,1,1,1,6,9,1,1,9,9,1,1,1,9,1,1,9,1,1,1,1,9,9,1,1,1,9,9,9,9,1,6,9,9,9,9,1,1,1,1,1,1,6,6,6,6,6,1,6,1,9,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,6,9,6,6,1,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,6,6
918,1,9,1,1,1,1,1,1,9,9,1,1,9,9,9,1,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,6,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,6,9,9,9,9,6,1,6,6,1,1,1,1,1,1,9,9,9,9,9
919,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
920,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
921,9,9,9,9,9,1,1,9,1,6,6,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1,9,9,1,9,1,6,9,6,9,6,1,6,9,9,1,1,1,1,1,1,1,6,1,1,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,9,1,6,1,6,9,1,1,1,1,1,1,1,9,9,9,9
922,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
923,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
924,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
925,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
926,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
927,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
928,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
929,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
930,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
931,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
932,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
933,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
934,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
935,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
936,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
937,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
938,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
939,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
940,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
941,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
942,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
943,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
944,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
945,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
946,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
947,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
948,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
949,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
