legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
873,16,2,-0.849288994724285,0.167065280514982,0.021326928152818,-0.214939232617938,0.100332624553101,-0.012437670876303,0.000000000000000,0.000000000000000,0.865564904853088
874,12,2,0.834983413289693,-0.049135466804907,-0.112433482907902,-0.213930698836474,-0.023526728131793,0.081513886149017,0.000000000000000,0.000000000000000,0.836427877684049
875,23,2,0.904744406345596,0.169341352261666,0.033658780204453,-0.522559825138991,-0.465301938647984,0.028288367800146,0.000000000000000,0.000000000000000,0.920455829684105
876,12,2,-0.709428795480339,-0.071046015028952,0.147135557080251,-0.223583222767429,0.047530974074465,-0.023435616113817,0.000000000000000,0.000000000000000,0.712977385411472
877,20,2,-0.619532867803499,0.107813626296087,0.035311922456471,0.356495677041868,0.030152274451786,-0.224142293932779,0.000000000000000,0.000000000000000,0.628843980891875
878,12,2,-0.602065882110696,-0.347761346064046,0.177152572247261,0.008980743498779,-0.060488728964447,-0.137348784944500,0.000000000000000,0.000000000000000,0.695285035232320
879,23,2,-0.575392442340771,0.128704972973461,0.274583612037871,-0.034966700666535,-0.067943240831929,-0.576584261612707,0.000000000000000,0.000000000000000,0.589611255634573
880,12,2,-0.889684480833719,-0.039184917564513,0.081890660060870,-0.122383425014662,-0.010439000179626,0.001556240277085,0.000000000000000,0.000000000000000,0.890546985397684
881,12,2,0.611520339995329,-0.350098576568093,0.128721016787851,0.151596548404329,-0.011343717651874,-0.067842401416433,0.000000000000000,0.000000000000000,0.704646109435799
882,12,2,-0.928768271073721,0.167214076051953,0.118627381199471,-0.441773521638557,0.075134603265932,0.278971623105289,0.000000000000000,0.000000000000000,0.943700719817028
883,12,2,-0.831216939588110,0.005387002330298,0.099642561085548,-0.030945130290361,-0.018948354960835,-0.040064612664681,0.000000000000000,0.000000000000000,0.831234395614336
884,12,2,0.891178567191393,0.453652688054084,0.296694465276406,-0.262936273966627,-0.071882942308718,-0.027104113716224,0.000000000000000,0.000000000000000,1.000000000000000
885,23,2,-0.721227583625878,0.028171724934289,0.129229825701670,-0.450021546478887,0.109780676377901,0.091083994401220,0.000000000000000,0.000000000000000,0.721777578945616
886,12,2,-0.868401276562079,0.339974089406225,-0.091329151069473,-0.201421856994301,0.235793789165955,-0.050494091256470,0.000000000000000,0.000000000000000,0.932578768041735
887,16,2,0.863317568369006,0.323116551199782,0.206489763158194,-0.461680090263290,-0.244264630939069,0.080604911121361,0.000000000000000,0.000000000000000,0.921803411532966
888,20,2,-0.848173432408746,0.064303435332904,0.106517005372926,-0.291623693101368,0.026861400293930,0.292080479415931,0.000000000000000,0.000000000000000,0.850607490702761
889,16,2,0.759157206682868,0.237261557579587,0.164528646315095,-0.467561830424894,-0.165831015737844,0.148996255288190,0.000000000000000,0.000000000000000,0.795369543774230
890,12,2,-0.931301292778406,0.238862436471318,0.088571064065310,-0.335737292707245,0.308298742552579,0.384948205880309,0.000000000000000,0.000000000000000,0.961445454244672
891,12,2,0.600490581293952,0.130875293057735,0.013391037613654,0.494275017493428,0.194931669790870,-0.137747119604725,0.000000000000000,0.000000000000000,0.614587081344618
892,16,2,-0.818507073054806,0.239648655642146,0.071672937944425,-0.328314875732497,0.048672286911111,-0.046482303689321,0.000000000000000,0.000000000000000,0.852868868462106
893,15,2,-0.274361718513711,0.388217664520268,0.122028386515704,-0.201233473366956,0.100270347263192,0.024234189775802,0.000000000000000,0.000000000000000,0.475381223473717
894,12,2,-0.794371376732830,0.240326197658405,0.069719062534735,0.188056025914705,-0.129579036616535,0.310891772125698,0.000000000000000,0.000000000000000,0.829929253282085
895,16,2,0.804964036976889,0.287550799810405,0.236735754418736,-0.461515582560469,-0.067527757665868,0.013455370498476,0.000000000000000,0.000000000000000,0.854782173011191
896,4,0,0.734812015589021,-0.106447535451781,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.742482172215440
897,23,2,-0.538267768476558,-0.138931027919510,-0.273655255015579,0.495259319058888,0.031986178735829,0.291240006922261,0.000000000000000,0.000000000000000,0.555908284791210
898,15,2,-0.538606948540673,0.391859280719665,0.149712634323892,-0.295274236259984,-0.072660620165407,-0.301099810857474,0.000000000000000,0.000000000000000,0.666071423274132
899,12,2,-0.792009922004674,0.304867283714638,-0.020215457221026,-0.268768545758898,-0.026542918673574,0.037705954930511,0.000000000000000,0.000000000000000,0.848659989179054
