coord1D,coord2D,legislator_id
0.6495488092029378,0.600499059097966,1059
0.8576346614573777,0.4450279785412708,1060
-0.7661488291119638,0.3719604580052677,1061
-0.4450539908647292,0.5812368782400749,1062
-0.760960504286383,1.120088086332728,1063
0.4961227752202918,0.1644949587248302,1064
0.7887489900224731,-0.1284536253439541,1065
0.4583987378238393,-0.1158536487419568,1066
0.6918008315820652,0.4386169809229293,1067
-0.8542228076239742,1.0106635431732447,1068
0.6368770704709494,0.4678268645353972,1069
-0.7326984313731512,0.8088829776457092,1070
-0.9108639243152789,0.2082562230536123,1071
0.6090024512660954,-0.0630347311981378,1072
-0.8875196086523004,0.3088825317415942,1073
-0.9749537687189864,0.4641578364721254,1074
0.809946115085029,0.5038433211046844,1075
-0.7057649678608221,0.3885342434180887,1076
-0.7553195635097443,0.5745970633407773,1077
-0.6842904885535975,0.1338589437620255,1078
0.9126281234332934,0.6945466517993335,1079
0.2537345047917679,-0.0651737495161502,1080
0.935642936498099,0.5958526015551837,1081
0.8600235096742247,0.2644623690831209,1082
-0.8429306683653087,0.2991380838146055,1083
-0.3771555747300776,0.5019352638857542,1084
-0.7529756998725942,1.1281046082430133,1085
-0.7638130914616872,1.1171801182242205,1086
-0.8196858491912175,1.0549830831311848,1087
0.7720775459438826,0.4378911802129476,1088
0.5820529402211565,0.0357762555128543,1089
0.7386519287073992,0.3161224783565664,1090
