cohort,party,target_a,target_b,n_a,n_b,median_a,median_b,observed_delta,successful_replicates,enough_replicates,bootstrap_mean_delta,bootstrap_bias,absolute_bias_over_absolute_delta,bootstrap_se,bootstrap_se_mcse_approx,percentile_ci_lower,percentile_ci_upper,basic_ci_lower,basic_ci_upper,proportion_negative,proportion_positive,one_sided_basic_upper,one_sided_percentile_upper,p_left_centered_bootstrap,p_two_sided_centered_bootstrap,eligible_party,primary_hypothesis,percentile_direction,p_left_holm_within_family,negative_supported_basic,negative_supported_percentile,robust_negative
continuous,PR,P2,P3,5,5,-0.437225962224843,-0.559923978840204,-0.12269801661536095,999,True,-0.08651152828162408,0.036186488333736874,0.2949231726147281,0.027375616005519382,0.0006127504402649698,-0.13734666122449432,-0.03242070083867888,-0.21297533239204303,-0.10804937200622758,0.996996996996997,0.003003003003003003,-0.11348465211172779,-0.04336640396498362,0.001,0.004,True,False,left,0.009000000000000001,True,True,True
continuous,PRI,P2,P3,1,1,-0.665608703422343,-0.688840507540772,-0.023231804118428956,999,True,0.012590847095074168,0.03582265121350312,1.5419659631636744,0.02579520159355562,0.0005773759074494653,-0.038888851459640675,0.06414803121205476,-0.11061163944891267,-0.007574756777217237,0.30930930930930933,0.6906906906906907,-0.015918199509894423,0.05507774322069075,0.014,0.704,False,False,inconclusive,,True,False,False
continuous,PS,P2,P3,17,17,-0.606830700711562,-0.69756033345289,-0.09072963274132806,999,True,-0.04906050769415865,0.04166912504716941,0.4592669868505794,0.024661023295052154,0.0005519895106061264,-0.09553191402165175,-0.0011337532994910421,-0.1803255121831651,-0.08592735146100437,0.9769769769769769,0.023023023023023025,-0.09234063064872382,-0.008348626398336863,0.001,0.024,True,False,left,0.009000000000000001,True,True,True
continuous,RD,P2,P3,7,7,-0.706979031954483,-0.769886920518866,-0.06290788856438301,999,True,-0.016100938274442575,0.04680695028994043,0.7440553380206985,0.022365128825137217,0.00050060033467092,-0.057089901611615736,0.028391213502655575,-0.1542069906314216,-0.06872587551715029,0.7757757757757757,0.22422422422422422,-0.07383708642018309,0.021038396254463295,0.001,0.225,True,False,inconclusive,0.009000000000000001,True,False,False
continuous,RN,P2,P3,26,26,0.6526979235982905,0.5788023390076364,-0.07389558459065404,999,True,-0.07008832937700109,0.003807255213652952,0.051522093434178955,0.024590070867671045,0.0005504013771699006,-0.11694549671497512,-0.021613629485315627,-0.12617753969599246,-0.030845672466332963,0.996996996996997,0.003003003003003003,-0.03669869547228802,-0.02996092628758348,0.001,0.004,True,False,left,0.009000000000000001,True,True,True
continuous,UDI,P2,P3,22,22,0.6838279387131105,0.6332939042030685,-0.050534034510042014,999,True,-0.04727185053849939,0.003262183971542626,0.06455419606155476,0.02763739374653448,0.0006186098308272216,-0.09860519689421539,0.007367090959664521,-0.10843515997974855,-0.00246287212586864,0.9519519519519519,0.04804804804804805,-0.008598753704323413,-0.0002587820766251608,0.022,0.07,True,False,inconclusive,0.044,True,True,True
full,COMUNES,P1,P2,2,1,-0.825008541884477,-0.839725677005907,-0.014717135121429914,999,True,0.017235812900426254,0.031952948021856165,2.1711391353150544,0.020946529157177058,0.00046884771325311986,-0.021497046940540453,0.060467007428424514,-0.08990127767128434,-0.007937223302319375,0.20520520520520522,0.7947947947947948,-0.013434185568818847,0.05214873509157689,0.011,0.805,False,False,inconclusive,,True,False,False
full,DC,P1,P2,15,14,-0.044760456162685,-0.1715803064734725,-0.1268198503107875,999,True,-0.11027564954013422,0.016544200770653272,0.1304543470924283,0.021253972275545086,0.00047572923533826535,-0.14926146257791129,-0.06496224087019709,-0.1886774597513779,-0.1043782380436637,1.0,0.0,-0.11167708712625316,-0.07402567480743982,0.001,0.001,True,False,left,0.01,True,True,True
full,EVOP,P1,P2,6,6,0.6782538439126959,0.6751764274662135,-0.003077416446482406,999,True,-0.017169279281655445,-0.014091862835173039,4.579121181756381,0.023555267308607915,0.0005272392924783323,-0.06417944501827211,0.02808428495975173,-0.03423911785271654,0.058024612125307296,0.7557557557557557,0.24424424424424424,0.0512272079792653,0.02052401448324488,0.652,0.896,True,False,inconclusive,0.702,False,False,False
full,FRVS,P1,P2,1,1,-0.650312881306413,-0.639562775792681,0.010750105513732011,999,True,0.03921026505063761,0.028460159536905602,2.647430715963769,0.019695120368560377,0.000440837337668449,0.0015694284084205822,0.07985621232941444,-0.058356001301950414,0.01993078261904344,0.023023023023023025,0.9769769769769769,0.01266300791216878,0.07002182970855511,0.185,0.839,False,False,right,,False,False,False
full,IND,P1,P2,13,11,-0.554388833335475,-0.532194455682746,0.022194377652728914,999,True,0.05148874762440858,0.029294369971679668,1.319900491468738,0.0201440975568527,0.0004508868273215615,0.010548251940433774,0.08903452523730365,-0.044645769931845825,0.033840503365024054,0.011011011011011011,0.988988988988989,0.026198399262094774,0.08297322144573456,0.351,0.661,True,False,right,0.702,False,False,False
full,LIBERAL,P1,P2,2,2,-0.5714371538763365,-0.6008448048626356,-0.02940765098629905,999,True,0.0028378523272711057,0.03224550331357016,1.09650047630779,0.01750103504684108,0.00039172696343645557,-0.029772701446829593,0.03765759903255749,-0.0964729010051556,-0.029042600525768507,0.43043043043043044,0.5695695695695696,-0.033242414149031556,0.031252521240818176,0.002,0.571,False,False,inconclusive,,True,False,False
full,PC,P1,P2,8,8,-0.7357652976836899,-0.8065372379271535,-0.07077194024346356,999,True,-0.04478862661396042,0.025983313629503138,0.3671414622817683,0.015759030515595292,0.0003527355470150234,-0.07645951650102303,-0.014130856942891862,-0.12741302354403525,-0.06508436398590409,0.998998998998999,0.001001001001001001,-0.07084058799988305,-0.01901599408263928,0.001,0.002,True,False,left,0.01,True,True,True
full,PEV,P1,P2,1,1,-0.85883701866152,-0.895505235301001,-0.036668216639481055,999,True,-0.003675621496321768,0.03299259514315929,0.899760014716282,0.018420122411371895,0.0004122989639768154,-0.03999684981862538,0.03251956940466853,-0.10585600268363064,-0.03333958346033673,0.5585585585585585,0.44144144144144143,-0.03815947256721225,0.026078804877004026,0.001,0.442,False,False,inconclusive,,True,False,False
full,PH,P1,P2,3,2,-0.899887491424543,-0.90519762497366,-0.005310133549116913,999,True,0.02383468967512433,0.029144823224241244,5.488529234653258,0.022911867322321644,0.0005128380229403646,-0.013358778446213668,0.06958700923375857,-0.0802072763319924,0.002738511347979842,0.11211211211211211,0.8878878878878879,-0.0025824582127063982,0.06007496930404229,0.037,0.924,False,False,inconclusive,,True,False,False
full,PPD,P1,P2,6,7,-0.498370304473027,-0.563762217404413,-0.06539191293138602,999,True,-0.04191994351102838,0.02347196942035764,0.3589430002603861,0.019620349756550158,0.00043916374152292646,-0.07893552422297974,-0.0009441049214468346,-0.1298397209413252,-0.0518483016397923,0.9769769769769769,0.023023023023023025,-0.05759122844972156,-0.009257171516300839,0.001,0.024,True,False,left,0.01,True,True,True
full,PR,P1,P2,6,6,-0.2330479200152035,-0.3028728080782735,-0.06982488806307,999,True,-0.04673201332789947,0.023092874735170528,0.33072555324845876,0.01989990874704894,0.000445421131109105,-0.08457432793501377,-0.009654787452260305,-0.12999498867387968,-0.055075448191126225,0.990990990990991,0.009009009009009009,-0.06099286254183956,-0.014617763141313564,0.002,0.011,True,False,left,0.01,True,True,True
full,PRI,P1,P2,1,1,-0.648184850333521,-0.665608703422343,-0.017423853088821994,999,True,0.009443135321305645,0.02686698841012764,1.541965963163667,0.019346401195166715,0.0004330319305870989,-0.029166638594731193,0.048111023409040984,-0.08295872958668497,-0.005681067582912796,0.30930930930930933,0.6906906906906907,-0.011938649632420967,0.041308307415517165,0.014,0.704,False,False,inconclusive,,True,False,False
